x,y,label
133.0,353.0,0.0
133.0,351.0,0.0
133.0,337.0,0.0
135.0,328.0,0.0
145.0,302.0,0.0
154.0,285.0,0.0
173.0,249.0,0.0
201.0,208.0,0.0
216.0,189.0,0.0
244.0,154.0,0.0
265.0,135.0,0.0
274.0,126.0,0.0
296.0,109.0,0.0
311.0,99.0,0.0
320.0,95.0,0.0
323.0,93.0,0.0
330.0,92.0,0.0
331.0,91.0,0.0
334.0,91.0,0.0
334.0,91.0,0.0
335.0,91.0,0.0
336.0,92.0,0.0
337.0,99.0,0.0
338.0,110.0,0.0
339.0,130.0,0.0
339.0,151.0,0.0
335.0,180.0,0.0
319.0,219.0,0.0
306.0,241.0,0.0
289.0,265.0,0.0
273.0,283.0,0.0
260.0,295.0,0.0
247.0,304.0,0.0
239.0,308.0,0.0
231.0,311.0,0.0
228.0,311.0,0.0
222.0,312.0,0.0
218.0,313.0,0.0
216.0,313.0,0.0
215.0,313.0,0.0
215.0,313.0,0.0
215.0,313.0,0.0
215.0,308.0,0.0
215.0,303.0,0.0
222.0,282.0,0.0
232.0,262.0,0.0
247.0,235.0,0.0
267.0,209.0,0.0
288.0,188.0,0.0
301.0,178.0,0.0
307.0,173.0,0.0
317.0,166.0,0.0
319.0,164.0,0.0
320.0,164.0,0.0
321.0,164.0,0.0
321.0,165.0,0.0
