x,y,label
118.0,345.0,0.0
118.0,334.0,0.0
119.0,315.0,0.0
123.0,302.0,0.0
137.0,264.0,0.0
145.0,246.0,0.0
154.0,227.0,0.0
167.0,203.0,0.0
182.0,170.0,0.0
185.0,164.0,0.0
203.0,140.0,0.0
211.0,131.0,0.0
226.0,116.0,0.0
232.0,111.0,0.0
246.0,103.0,0.0
252.0,100.0,0.0
258.0,98.0,0.0
265.0,97.0,0.0
273.0,95.0,0.0
284.0,95.0,0.0
288.0,95.0,0.0
295.0,95.0,0.0
299.0,95.0,0.0
301.0,97.0,0.0
304.0,100.0,0.0
310.0,107.0,0.0
311.0,111.0,0.0
314.0,121.0,0.0
315.0,127.0,0.0
315.0,136.0,0.0
313.0,167.0,0.0
306.0,182.0,0.0
297.0,199.0,0.0
274.0,236.0,0.0
260.0,255.0,0.0
247.0,272.0,0.0
227.0,293.0,0.0
216.0,305.0,0.0
212.0,309.0,0.0
200.0,321.0,0.0
196.0,324.0,0.0
193.0,327.0,0.0
192.0,327.0,0.0
192.0,328.0,0.0
192.0,328.0,0.0
192.0,327.0,0.0
192.0,312.0,0.0
196.0,302.0,0.0
208.0,265.0,0.0
217.0,246.0,0.0
223.0,236.0,0.0
243.0,204.0,0.0
253.0,188.0,0.0
272.0,165.0,0.0
278.0,158.0,0.0
286.0,150.0,0.0
289.0,146.0,0.0
292.0,144.0,0.0
293.0,143.0,0.0
294.0,142.0,0.0
294.0,142.0,0.0
294.0,146.0,0.0
294.0,150.0,0.0
293.0,158.0,0.0
280.0,187.0,0.0
272.0,207.0,0.0
377.0,190.0,0.0
378.0,191.0,0.0
380.0,193.0,0.0
381.0,195.0,0.0
382.0,196.0,0.0
382.0,198.0,0.0
385.0,202.0,0.0
385.0,203.0,0.0
387.0,209.0,0.0
388.0,214.0,0.0
388.0,220.0,0.0
388.0,223.0,0.0
388.0,232.0,0.0
388.0,239.0,0.0
388.0,241.0,0.0
388.0,249.0,0.0
388.0,251.0,0.0
388.0,254.0,0.0
388.0,256.0,0.0
387.0,258.0,0.0
387.0,259.0,0.0
387.0,260.0,0.0
386.0,260.0,0.0
